etiqueta,sms,origen,special_char_count,exclamation_count,number_count,emoticon_count,message_length,spam_word_count,stop_word_ratio,uppercase_word_count,url_count,mensaje_limpio
ham,(You didn't hear it from me),original,2.0,0.0,0.0,0.0,28.0,0.0,0.5,0.0,0.0,not hear
ham,Thanks for being there for me just to talk to on saturday. You are very dear to me. I cherish having you as a brother and role model.,original,3.0,0.0,0.0,0.0,133.0,0.0,0.6785714285714286,1.0,0.0,thank talk saturday dear cherish have brother role model
ham,Pls clarify back if an open return ticket that i have can be preponed for me to go back to kerala.,original,1.0,0.0,0.0,0.0,98.0,0.0,0.5238095238095238,0.0,0.0,pls clarify open return ticket prepone kerala
spam,Natalie (20/F) is inviting you to be her friend. Reply YES-165 or NO-165 See her: www.SMS.ac/u/natalie2k9 STOP? Send STOP FRND to 62468,original,12.0,0.0,6.0,0.0,135.0,1.0,0.3181818181818182,6.0,1.0,natalie numberf invite friend reply yesnumber nonumber url stop send stop frnd number
ham,She ran off with a younger man. we will make pretty babies together :),original,3.0,0.0,0.0,1.0,70.0,0.0,0.4285714285714285,0.0,0.0,run young man pretty baby
spam,Jamster! To get your free wallpaper text HEART to 88888 now! T&C apply. 16 only. Need Help? Call 08701213186.,original,7.0,2.0,3.0,0.0,109.0,2.0,0.1578947368421052,2.0,0.0,jamster free wallpaper text heart number tc apply number need help number
ham,O ic lol. Should play 9 doors sometime yo,original,1.0,0.0,1.0,0.0,41.0,0.0,0.2222222222222222,1.0,0.0,ic lol play number door yo
ham,"Dunno, my dad said he coming home 2 bring us out 4 lunch. Yup i go w u lor. I call u when i reach school lor...",original,5.0,0.0,2.0,0.0,111.0,0.0,0.2592592592592592,1.0,0.0,dunno dad say come home number bring number lunch yup lor reach school lor
ham,"We have sent JD for Customer Service cum Accounts Executive to ur mail id, For details contact us",original,0.0,0.0,0.0,0.0,97.0,0.0,0.2777777777777778,1.0,0.0,send jd customer service cum account executive ur mail detail contact
ham,Desires- u going to doctor 4 liver. And get a bit stylish. Get ur hair managed. Thats it.,original,5.0,0.0,1.0,0.0,89.0,0.0,0.1666666666666666,0.0,0.0,desire go doctor number liver bit stylish ur hair manage
ham,Hmmm.still we dont have opener?,original,2.0,0.0,0.0,0.0,31.0,0.0,0.4,0.0,0.0,hmmmstill not opener
ham,Yeah so basically any time next week you can get away from your mom &amp; get up before 3,original,2.0,0.0,1.0,0.0,89.0,0.0,0.4210526315789473,0.0,0.0,yeah basically time week away mom amp number
ham,"Edison has rightly said, \A fool can ask more questions than a wise man can answer\"" Now you know why all of us are speechless during ViVa.. GM",original,2.0,0.0,0.0,0.0,143.0,1.0,0.4642857142857143,2.0,0.0,edison rightly say fool ask question wise man answer know speechless viva gm
ham,I will vote for wherever my heart guides me,original,0.0,0.0,0.0,0.0,43.0,0.0,0.5555555555555556,1.0,0.0,vote heart guide
ham,With my sis lor... We juz watched italian job.,original,4.0,0.0,0.0,0.0,46.0,0.0,0.3333333333333333,0.0,0.0,sis lor juz watch italian job
ham,"Tick, tick, tick .... Where are you ? I could die of loneliness you know ! *pouts* *stomps feet* I need you ...",original,13.0,1.0,0.0,0.0,111.0,0.0,0.3478260869565217,2.0,0.0,tick tick tick die loneliness know pout stomp foot need
ham,Lmao you know me so well...,original,3.0,0.0,0.0,0.0,27.0,0.0,0.5,0.0,0.0,lmao know
spam,Double Mins & Double Txt & 1/2 price Linerental on Latest Orange Bluetooth mobiles. Call MobileUpd8 for the very latest offers. 08000839402 or call2optout/LF56,original,6.0,0.0,6.0,0.0,159.0,0.0,0.2083333333333333,0.0,0.0,double min double txt numbernumber price linerental late orange bluetooth mobile mobileupd8 late offer number call2optoutlf56
ham,Am on a train back from northampton so i'm afraid not! I'm staying skyving off today ho ho! Will be around wednesday though. Do you fancy the comedy club this week by the way?,original,4.0,2.0,0.0,0.0,175.0,0.0,0.4117647058823529,0.0,0.0,train northampton afraid stay skyve today ho ho wednesday fancy comedy club week way
ham,Goodnight da thangam I really miss u dear.,original,1.0,0.0,0.0,0.0,42.0,0.0,0.125,1.0,0.0,goodnight da thangam miss dear
ham,Hey next sun 1030 there's a basic yoga course... at bugis... We can go for that... Pilates intro next sat.... Tell me what time you r free,original,13.0,0.0,1.0,0.0,138.0,1.0,0.2962962962962963,0.0,0.0,hey sun number basic yoga course bugis pilate intro sat tell time free
ham,"Geeeee ... Your internet is really bad today, eh ?",original,4.0,0.0,0.0,0.0,50.0,0.0,0.2,0.0,0.0,geeeee internet bad today eh
spam,Free video camera phones with Half Price line rental for 12 mths and 500 cross ntwk mins 100 txts. Call MobileUpd8 08001950382 or Call2OptOut/674,original,2.0,0.0,7.0,0.0,145.0,1.0,0.1666666666666666,0.0,0.0,free video camera phone half price line rental number mth number cross ntwk min number txts mobileupd8 number call2optoutnumber
ham,I think i am disturbing her da,original,0.0,0.0,0.0,0.0,30.0,0.0,0.5714285714285714,1.0,0.0,think disturb da
ham,"Sorry, I'll call you  later. I am in meeting sir.",original,2.0,0.0,0.0,0.0,49.0,0.0,0.4,1.0,0.0,sorry ill later meeting sir
ham,Havent stuck at orchard in my dad's car. Going 4 dinner now. U leh? So r they free tonight?,original,4.0,0.0,1.0,0.0,91.0,1.0,0.2631578947368421,1.0,0.0,not stick orchard dad car go number dinner leh free tonight
ham,Ok i also wan 2 watch e 9 pm show...,original,3.0,0.0,2.0,0.0,36.0,0.0,0.1,0.0,0.0,ok wan number watch number pm
ham,I dunno lei... Like dun haf...,original,6.0,0.0,0.0,0.0,30.0,0.0,0.1666666666666666,1.0,0.0,dunno lei like dun haf
ham,But your brother transfered only  &lt;#&gt;  +  &lt;#&gt; . Pa.,original,13.0,0.0,0.0,0.0,63.0,0.0,0.3,0.0,0.0,brother transfer ltgt ltgt pa
ham,I calls you later. Afternoon onwords mtnl service get problem in south mumbai. I can hear you but you cann't listen me.,original,3.0,0.0,0.0,0.0,119.0,0.0,0.3636363636363636,2.0,0.0,call later afternoon onword mtnl service problem south mumbai hear cannt listen
spam,83039 62735=å£450 UK Break AccommodationVouchers terms & conditions apply. 2 claim you mustprovide your claim number which is 15541 ,original,2.0,0.0,5.0,0.0,132.0,0.0,0.2105263157894736,1.0,0.0,number numbernumber uk break accommodationvoucher term condition apply number claim mustprovide claim number number
ham,Talk to g and x about that,original,0.0,0.0,0.0,0.0,26.0,0.0,0.5714285714285714,0.0,0.0,talk
ham,Hai dear friends... This is my new &amp; present number..:) By Rajitha Raj (Ranju),original,11.0,0.0,0.0,1.0,82.0,0.0,0.2857142857142857,0.0,0.0,hai dear friend new amp present number rajitha raj ranju
spam,5p 4 alfie Moon's Children in need song on ur mob. Tell ur m8s. Txt Tone charity to 8007 for Nokias or Poly charity for polys: zed 08701417012 profit 2 charity.,original,4.0,0.0,6.0,0.0,160.0,0.0,0.1935483870967742,0.0,0.0,5p number alfie moon child need song ur mob tell ur m8s txt tone charity number nokias poly charity polys ze number profit number charity
ham,As in different styles?,original,1.0,0.0,0.0,0.0,23.0,0.0,0.5,0.0,0.0,different style
spam,WIN a å£200 Shopping spree every WEEK Starting NOW. 2 play text STORE to 88039. SkilGme. TsCs08714740323 1Winawk! age16 å£1.50perweeksub.,original,6.0,1.0,8.0,0.0,137.0,1.0,0.1,4.0,0.0,win number shopping spree week start number play text store number skilgme tscs08714740323 1winawk age16 number50perweeksub
ham,Gud ni8 dear..slp well..take care..swt dreams..Muah..,original,10.0,0.0,1.0,0.0,53.0,0.0,0.0,0.0,0.0,gud ni8 dearslp welltake careswt dreamsmuah
ham,I want to sent  &lt;#&gt; mesages today. Thats y. Sorry if i hurts,original,7.0,0.0,0.0,0.0,66.0,0.0,0.3076923076923077,1.0,0.0,want sent ltgt mesage today sorry hurt
spam,"This is the 2nd attempt to contract U, you have won this weeks top prize of either å£1000 cash or å£200 prize. Just call 09066361921",original,1.0,0.0,4.0,0.0,132.0,0.0,0.44,1.0,0.0,2nd attempt contract win week prize number cash number prize number
ham,"Well, i'm glad you didn't find it totally disagreeable ... Lol",original,3.0,0.0,0.0,0.0,62.0,0.0,0.2727272727272727,0.0,0.0,glad not find totally disagreeable lol
ham,"Guy, no flash me now. If you go call me, call me. How madam. Take care oh.",original,4.0,0.0,0.0,0.0,74.0,0.0,0.2941176470588235,0.0,0.0,guy flash madam care oh
spam,Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705.,original,4.0,0.0,4.0,0.0,158.0,4.0,0.25,0.0,0.0,want new nokia 3510i colour phone deliveredtomorrow number free minute mobile number free text free camcorder reply number
ham,Mark works tomorrow. He gets out at 5. His work is by your house so he can meet u afterwards.,original,3.0,0.0,1.0,0.0,93.0,0.0,0.5,0.0,0.0,mark work tomorrow get number work house meet
ham,\Keep ur problems in ur heart,original,0.0,0.0,0.0,0.0,29.0,0.0,0.1666666666666666,0.0,0.0,ur problem ur heart
ham,"Yeah, give me a call if you've got a minute",original,0.0,0.0,0.0,0.0,43.0,0.0,0.5,0.0,0.0,yeah ve get minute
ham,\HI BABE UAWAKE?FEELLIKW SHIT.JUSTFOUND OUT VIA ALETTER THATMUM GOTMARRIED 4thNOV.BEHIND OURBACKS åÐ FUCKINNICE!SELFISH,original,4.0,1.0,1.0,0.0,119.0,0.0,0.0769230769230769,11.0,0.0,hi babe uawakefeellikw shitjustfound aletter thatmum gotmarrie 4thnovbehind ourback fuckinniceselfish
ham,Amazing : If you rearrange these letters it gives the same meaning... Dormitory = Dirty room Astronomer = Moon starer The eyes = They see Election results = Lies lets recount Mother-in-law = Woman Hitler Eleven plus two =Twelve plus one Its Amazing... !:-),original,13.0,1.0,0.0,1.0,256.0,0.0,0.2045454545454545,0.0,0.0,amazing rearrange letter give meaning dormitory dirty room astronomer moon starer eye election result lie let recount motherinlaw woman hitler plus plus amazing
ham,Aiya we discuss later lar... Pick Ì_ up at 4 is it?,original,4.0,0.0,1.0,0.0,51.0,0.0,0.3333333333333333,1.0,0.0,aiya discuss later lar pick number
ham,Hey happy birthday...,original,3.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,hey happy birthday
ham,Sorry i missed your call. Can you please call back.,original,2.0,0.0,0.0,0.0,51.0,0.0,0.4,0.0,0.0,sorry miss
ham,Omg if its not one thing its another. My cat has worms :/ when does this bad day end?,original,4.0,0.0,0.0,0.0,85.0,0.0,0.4736842105263157,0.0,0.0,omg thing cat worm bad day end
ham,"Good morning, im suffering from fever and dysentry ..will not be able to come to office today.",original,3.0,0.0,0.0,0.0,94.0,0.0,0.3529411764705882,0.0,0.0,good morning suffer fever dysentry able come office today
ham,I wont do anything de.,original,1.0,0.0,0.0,0.0,22.0,0.0,0.4,1.0,0.0,will not de
ham,What type of stuff do you sing?,original,1.0,0.0,0.0,0.0,31.0,0.0,0.5714285714285714,0.0,0.0,type stuff sing
ham,"St andre, virgil's cream",original,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,st andre virgils cream
ham,No no. I will check all rooms befor activities,original,1.0,0.0,0.0,0.0,46.0,0.0,0.4444444444444444,1.0,0.0,check room befor activity
ham,"My fri ah... Okie lor,goin 4 my drivin den go shoppin after tt...",original,6.0,0.0,1.0,0.0,65.0,0.0,0.2307692307692307,0.0,0.0,fri ah okie lorgoin number drivin den shoppin tt
ham,Gokila is talking with you aha:),original,2.0,0.0,0.0,1.0,32.0,0.0,0.5,0.0,0.0,gokila talk aha
ham,"Hi Shanil,Rakhesh here.thanks,i have exchanged the uncut diamond stuff.leaving back. Excellent service by Dino and Prem.",original,4.0,0.0,0.0,0.0,120.0,0.0,0.25,0.0,0.0,hi shanilrakhesh herethanksi exchange uncut diamond stuffleave excellent service dino prem
ham,K.k.this month kotees birthday know?,original,3.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,kkthis month kotee birthday know
ham,But i'm really really broke oh. No amount is too small even  &lt;#&gt; ,original,6.0,0.0,0.0,0.0,71.0,0.0,0.3076923076923077,0.0,0.0,break oh small ltgt
ham,Sorry about that this is my mates phone and i didnt write it love Kate,original,0.0,0.0,0.0,0.0,70.0,0.0,0.5333333333333333,0.0,0.0,sorry mate phone not write love kate
spam,"TheMob>Hit the link to get a premium Pink Panther game, the new no. 1 from Sugababes, a crazy Zebra animation or a badass Hoody wallpaper-all 4 FREE!",original,4.0,1.0,2.0,0.0,149.0,0.0,0.2962962962962963,1.0,0.0,themob hit link premium pink panther game new number sugababes crazy zebra animation badass hoody wallpaperall number free
ham,"Ah, well that confuses things, doesnt it? I thought was friends with now. Maybe i did the wrong thing but i already sort of invited -tho he may not come cos of money.",original,4.0,0.0,0.0,0.0,166.0,0.0,0.3939393939393939,1.0,0.0,ah confuse thing not think friend maybe wrong thing sort invite tho come cos money
ham,"Aight, call me once you're close",original,0.0,0.0,0.0,0.0,32.0,0.0,0.5,0.0,0.0,aight close
ham,Nope thats fine. I might have a nap tho! ,original,2.0,1.0,0.0,0.0,41.0,0.0,0.3333333333333333,1.0,0.0,nope fine nap tho
spam,This msg is for your mobile content order It has been resent as previous attempt failed due to network error Queries to customersqueries@netvision.uk.com,original,3.0,0.0,0.0,0.0,153.0,1.0,0.4347826086956521,0.0,1.0,msg mobile content order resent previous attempt fail network error query customersqueriesnetvisionukcom
ham,In other news after hassling me to get him weed for a week andres has no money. HAUGHAIGHGTUJHYGUJ,original,1.0,0.0,0.0,0.0,98.0,0.0,0.5555555555555556,1.0,0.0,news hassle weed week andre money haughaighgtujhyguj
ham,"A Boy loved a gal. He propsd bt she didnt mind. He gv lv lttrs, Bt her frnds threw thm. Again d boy decided 2 aproach d gal , dt time a truck was speeding towards d gal. Wn it was about 2 hit d girl,d boy ran like hell n saved her. She asked 'hw cn u run so fast?' D boy replied \Boost is d secret of my energy\"" n instantly d girl shouted \""our energy\"" n Thy lived happily 2gthr drinking boost evrydy Moral of d story:- I hv free msgs:D;): gud ni8""",original,12.0,0.0,4.0,1.0,450.0,1.0,0.28125,3.0,0.0,boy love gal propsd bt not mind gv lv lttrs bt frnd throw thm boy decide number aproach gal dt time truck speed gal wn number hit girld boy run like hell save ask hw cn run fast boy reply boost secret energy instantly girl shout energy thy live happily 2gthr drinking boost evrydy moral story hv free msgsd gud ni8
ham,I wnt to buy a BMW car urgently..its vry urgent.but hv a shortage of  &lt;#&gt; Lacs.there is no source to arng dis amt. &lt;#&gt; lacs..thats my prob,original,17.0,0.0,0.0,0.0,150.0,0.0,0.3333333333333333,2.0,0.0,wnt buy bmw car urgentlyit vry urgentbut hv shortage ltgt lacsthere source arng dis amt ltgt lacsthat prob
ham,Ding me on ya break fassyole! Blacko from londn,original,1.0,1.0,0.0,0.0,47.0,0.0,0.3333333333333333,0.0,0.0,de ya break fassyole blacko londn
ham,I REALLY NEED 2 KISS U I MISS U MY BABY FROM UR BABY 4EVA,original,0.0,0.0,2.0,0.0,57.0,0.0,0.2666666666666666,14.0,0.0,need number kiss miss baby ur baby 4eva
ham,"The sign of maturity is not when we start saying big things.. But actually it is, when we start understanding small things... *HAVE A NICE EVENING* BSLVYL",original,7.0,0.0,0.0,0.0,154.0,0.0,0.4074074074074074,5.0,0.0,sign maturity start say big thing actually start understand small thing nice evening bslvyl
ham,Oh you got many responsibilities.,original,1.0,0.0,0.0,0.0,33.0,0.0,0.2,0.0,0.0,oh get responsibility
spam,You have 1 new message. Please call 08715205273,original,1.0,0.0,2.0,0.0,47.0,0.0,0.25,0.0,0.0,number new message number
ham,I've reached sch already...,original,3.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,ve reach sch
spam,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update VCo FREE on 08002986906 ,original,4.0,2.0,2.0,0.0,159.0,4.0,0.3703703703703703,1.0,0.0,december mobile 11mth entitle update late colour camera mobile free mobile update vco free number
ham,U definitely need a module from e humanities dis sem izzit? U wan 2 take other modules 1st?,original,2.0,0.0,2.0,0.0,91.0,0.0,0.1666666666666666,2.0,0.0,definitely need module humanity dis sem izzit wan number module 1st
ham,Argh why the fuck is nobody in town ;_;,original,2.0,0.0,0.0,0.0,39.0,0.0,0.4444444444444444,0.0,0.0,argh fuck town
spam,"Get 3 Lions England tone, reply lionm 4 mono or lionp 4 poly. 4 more go 2 www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply.",original,6.0,0.0,6.0,0.0,156.0,0.0,0.1071428571428571,1.0,1.0,number lion england tone reply lionm number mono lionp number poly number number url original good tone 3gbp network operator rate apply
ham,Thanks. Fills me with complete calm and reassurance! ,original,2.0,1.0,0.0,0.0,53.0,0.0,0.375,0.0,0.0,thank fill complete calm reassurance
ham,Aslamalaikkum....insha allah tohar beeen muht albi mufti mahfuuz...meaning same here....,original,11.0,0.0,0.0,0.0,88.0,0.0,0.1,0.0,1.0,aslamalaikkuminsha allah tohar beeen muht albi mufti mahfuuzmeane
ham,Are you driving or training?,original,1.0,0.0,0.0,0.0,28.0,0.0,0.6,0.0,0.0,drive train
ham,Lol for real. She told my dad I have cancer,original,1.0,0.0,0.0,0.0,43.0,0.0,0.5,1.0,0.0,lol real tell dad cancer
spam,PRIVATE! Your 2003 Account Statement for 078,original,1.0,1.0,2.0,0.0,44.0,1.0,0.2857142857142857,1.0,0.0,private number account statement number
ham,"Oops I did have it,  &lt;#&gt; ?",original,6.0,0.0,0.0,0.0,32.0,0.0,0.4285714285714285,1.0,0.0,oops ltgt
ham,"\NOT ENUFCREDEIT TOCALL.SHALL ILEAVE UNI AT 6 +GET A BUS TO YOR HOUSE?\""""",original,3.0,0.0,1.0,0.0,73.0,0.0,0.2307692307692307,12.0,0.0,enufcredeit tocallshall ileave uni number bus yor house
ham,"Hi Chikku, send some nice msgs",original,0.0,0.0,0.0,0.0,30.0,0.0,0.1666666666666666,0.0,0.0,hi chikku send nice msgs
ham,"He is impossible to argue with and he always treats me like his sub, like he never released me ... Which he did and I will remind him of that if necessary",original,3.0,0.0,0.0,0.0,154.0,0.0,0.625,1.0,0.0,impossible argue treat like sub like release remind necessary
ham,"After my work ah... Den 6 plus lor... U workin oso rite... Den go orchard lor, no other place to go liao...",original,12.0,0.0,1.0,0.0,107.0,0.0,0.2272727272727272,1.0,0.0,work ah den number plus lor workin oso rite den orchard lor place liao
ham,"To the wonderful Okors, have a great month. We cherish you guys and wish you well each day. MojiBiola",original,2.0,0.0,0.0,0.0,101.0,0.0,0.4736842105263157,0.0,0.0,wonderful okor great month cherish guy wish day mojibiola
ham,Cuz ibored. And don wanna study,original,1.0,0.0,0.0,0.0,31.0,0.0,0.3333333333333333,0.0,0.0,cuz ibored don wanna study
ham,Wot about on wed nite I am 3 then but only til 9!,original,1.0,1.0,2.0,0.0,49.0,0.0,0.5384615384615384,1.0,0.0,wot nite number til number
ham,"Rose for red,red for blood,blood for heart,heart for u. But u for me.... Send tis to all ur friends.. Including me.. If u like me.. If u get back, 1-u r poor in relation! 2-u need some 1 to support 3-u r frnd 2 many 4-some1 luvs u 5+- some1 is praying god to marry u.:-) try it....",original,26.0,1.0,9.0,1.0,281.0,0.0,0.2586206896551724,0.0,0.0,rise redred bloodblood heartheart send tis ur friend include like numberu poor relation numberu need number support numberu frnd number numbersome1 luvs number some1 pray god marry try
ham,Any way where are you and what doing.,original,1.0,0.0,0.0,0.0,37.0,0.0,0.75,0.0,0.0,way
ham,That sucks. I'll go over so u can do my hair. You'll do it free right?,original,3.0,0.0,0.0,0.0,70.0,1.0,0.5625,0.0,0.0,suck ill hair ll free right
ham,it's still not working. And this time i also tried adding zeros. That was the savings. The checking is  &lt;#&gt; ,original,8.0,0.0,0.0,0.0,114.0,0.0,0.5,0.0,0.0,work time try add zero saving checking ltgt
ham,"Hmm... Dunno leh, mayb a bag 4 goigng out dat is not too small. Or jus anything except perfume, smth dat i can keep.",original,5.0,0.0,1.0,0.0,116.0,0.0,0.3333333333333333,0.0,0.0,hmm dunno leh mayb bag number goigng dat small ju perfume smth dat
ham,Sday only joined.so training we started today:),original,3.0,0.0,0.0,1.0,47.0,0.0,0.2857142857142857,0.0,0.0,sday joinedso training start today
ham,Sorry * was at the grocers.,original,2.0,0.0,0.0,0.0,27.0,0.0,0.5,0.0,0.0,sorry grocer
ham,There are some nice pubs near here or there is Frankie n Bennys near the warner cinema?,original,1.0,0.0,0.0,0.0,87.0,0.0,0.4705882352941176,0.0,0.0,nice pub near frankie benny near warner cinema
spam,"YOU VE WON! Your 4* Costa Del Sol Holiday or å£5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Costå£1.50/pm, Max10mins",original,6.0,1.0,8.0,0.0,164.0,1.0,0.2,5.0,0.0,ve win number costa del sol holiday number await collection number toclaim sae tc pobox334 stockport sk38xh costnumbernumberpm max10min
ham,Yup... I havent been there before... You want to go for the yoga? I can call up to book ,original,7.0,0.0,0.0,0.0,88.0,0.0,0.5789473684210527,2.0,0.0,yup not want yoga book
ham,Oh shut it. Omg yesterday I had a dream that I had 2 kids both boys. I was so pissed. Not only about the kids but them being boys. I even told mark in my dream that he was changing diapers cause I'm not getting owed in the face.,original,5.0,0.0,1.0,0.0,228.0,0.0,0.5306122448979592,4.0,0.0,oh shut omg yesterday dream number kid boy pissed kid boy tell mark dream change diaper cause getting owe face
ham,Yeah I imagine he would be really gentle. Unlike the other docs who treat their patients like turkeys.,original,2.0,0.0,0.0,0.0,102.0,0.0,0.3888888888888889,1.0,0.0,yeah imagine gentle unlike doc treat patient like turkey
spam,FREE for 1st week! No1 Nokia tone 4 ur mobile every week just txt NOKIA to 8077 Get txting and tell ur mates. www.getzed.co.uk POBox 36504 W45WQ 16+ norm150p/tone,original,7.0,1.0,8.0,0.0,162.0,2.0,0.1379310344827586,3.0,1.0,free 1st week no1 nokia tone number ur mobile week txt nokia number txte tell ur mate url pobox number w45wq number norm150ptone
ham,Now that you have started dont stop. Just pray for more good ideas and anything i see that can help you guys i.ll forward you a link.,original,3.0,0.0,0.0,0.0,133.0,1.0,0.5185185185185185,0.0,0.0,start not stop pray good idea help guy ill forward link
ham,Hi darlin im on helens fone im gonna b up the princes 2 nite please come up tb love Kate,original,0.0,0.0,1.0,0.0,88.0,0.0,0.2,0.0,0.0,hi darlin helens fone go to prince number nite come tb love kate
ham,I'm in office now da:)where are you?,original,3.0,0.0,0.0,1.0,36.0,1.0,0.4285714285714285,0.0,0.0,office dawhere
ham,Aiyar u so poor thing... I give u my support k... Jia you! I'll think of u...,original,10.0,1.0,0.0,0.0,77.0,0.0,0.2352941176470588,1.0,0.0,aiyar poor thing support jia ill think
ham,Oh unintentionally not bad timing. Great. Fingers  the trains play along! Will give fifteen min warning.,original,4.0,1.0,0.0,0.0,104.0,0.0,0.1875,0.0,0.0,oh unintentionally bad time great finger train play min warning
spam,Get your garden ready for summer with a FREE selection of summer bulbs and seeds worth å£33:50 only with The Scotsman this Saturday. To stop go2 notxt.co.uk,original,4.0,0.0,3.0,0.0,156.0,2.0,0.4074074074074074,1.0,1.0,garden ready summer free selection summer bulb seed worth numbernumber scotsman saturday stop go2 notxtcouk
ham,K..then come wenever u lik to come and also tel vikky to come by getting free time..:-),original,7.0,0.0,0.0,1.0,87.0,1.0,0.2352941176470588,0.0,0.0,kthen come wenever lik come tel vikky come get free time
ham,Pls call me da. What happen.,original,2.0,0.0,0.0,0.0,28.0,0.0,0.3333333333333333,0.0,0.0,pls da happen
ham,"Happy new year to u and ur family...may this new year bring happiness , stability and tranquility to ur vibrant colourful life:):)",original,7.0,0.0,0.0,2.0,130.0,0.0,0.2272727272727272,0.0,0.0,happy new year ur familymay new year bring happiness stability tranquility ur vibrant colourful life
ham,No problem with the renewal. I.ll do it right away but i dont know his details.,original,3.0,0.0,0.0,0.0,79.0,0.0,0.5,0.0,0.0,problem renewal ill right away not know detail
ham,Idk. I'm sitting here in a stop and shop parking lot right now bawling my eyes out because i feel like i'm a failure in everything. Nobody wants me and now i feel like i'm failing you.,original,3.0,0.0,0.0,0.0,184.0,3.0,0.4054054054054054,0.0,0.0,idk sit stop shop parking lot right bawl eye feel like failure want feel like fail
ham,Haven't left yet so probably gonna be here til dinner,original,0.0,0.0,0.0,0.0,53.0,0.0,0.4,0.0,0.0,not leave probably go to til dinner
ham,"Like  &lt;#&gt; , same question",original,5.0,0.0,0.0,0.0,31.0,0.0,0.2,0.0,0.0,like ltgt question
ham,MY NEW YEARS EVE WAS OK. I WENT TO A PARTY WITH MY BOYFRIEND. WHO IS THIS SI THEN HEY,original,2.0,0.0,0.0,0.0,85.0,0.0,0.55,20.0,0.0,new year eve ok go party boyfriend si hey
ham,"Sir, I need Velusamy sir's date of birth and company bank facilities details.",original,1.0,0.0,0.0,0.0,77.0,0.0,0.2307692307692307,1.0,0.0,sir need velusamy sir date birth company bank facility detail
ham,K k:) sms chat with me.,original,3.0,0.0,0.0,1.0,23.0,0.0,0.1666666666666666,1.0,0.0,sms chat
ham,I will come with karnan car. Please wait till 6pm will directly goto doctor.,original,2.0,0.0,1.0,0.0,76.0,0.0,0.2857142857142857,1.0,0.0,come karnan car wait till pm directly goto doctor
ham,No but the bluray player can,original,0.0,0.0,0.0,0.0,28.0,0.0,0.6666666666666666,0.0,0.0,bluray player
ham,Ok... Then r we meeting later?,original,4.0,0.0,0.0,0.0,30.0,0.0,0.3333333333333333,0.0,0.0,ok meet later
ham,Lol no. I just need to cash in my nitros. Hurry come on before I crash out!,original,3.0,1.0,0.0,0.0,75.0,0.0,0.4705882352941176,2.0,0.0,lol need cash nitros hurry come crash
ham,Just send a text. We'll skype later.,original,2.0,0.0,0.0,0.0,36.0,0.0,0.2857142857142857,0.0,0.0,send text skype later
ham,Ok leave no need to ask,original,0.0,0.0,0.0,0.0,23.0,0.0,0.3333333333333333,0.0,0.0,ok leave need ask
spam,"Congrats 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid ur mates, play java games, Dload polypH music, noline rentl. bx420. ip4. 5we. 150p",original,6.0,1.0,7.0,0.0,160.0,2.0,0.0,2.0,0.0,congrat number mobile videophone number videochat wid ur mate play java games dload polyph music noline rentl bx420 ip4 5we 150p
ham,ÌÏ still got lessons?  ÌÏ in sch?,original,2.0,0.0,0.0,0.0,33.0,0.0,0.1428571428571428,2.0,0.0,get lesson sch
ham,Y she dun believe leh? I tot i told her it's true already. I thk she muz c us tog then she believe.,original,3.0,0.0,0.0,0.0,99.0,0.0,0.4347826086956521,3.0,0.0,dun believe leh tot tell true thk muz tog believe
ham,Oh did you charge camera,original,0.0,0.0,0.0,0.0,24.0,0.0,0.4,0.0,0.0,oh charge camera
ham,"IÛ÷ve got some salt, you can rub it in my open wounds if you like!",original,1.0,1.0,0.0,0.0,67.0,0.0,0.5333333333333333,0.0,0.0,ve get salt rub open wound like
ham,Now i'm going for lunch.,original,1.0,0.0,0.0,0.0,24.0,1.0,0.4,0.0,0.0,go lunch
ham,I'm in school now n i'll be in da lab doing some stuff give me a call when Ì_ r done.,original,1.0,0.0,0.0,0.0,85.0,1.0,0.4285714285714285,1.0,0.0,school ill da lab stuff
ham,Oh k. . I will come tomorrow,original,2.0,0.0,0.0,0.0,28.0,0.0,0.2857142857142857,1.0,0.0,oh come tomorrow
ham,"Aight, text me tonight and we'll see what's up",original,0.0,0.0,0.0,0.0,46.0,0.0,0.3333333333333333,0.0,0.0,aight text tonight
ham,U 2.,original,1.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,number
ham,Water logging in desert. Geoenvironmental implications.,original,2.0,0.0,0.0,0.0,55.0,0.0,0.1666666666666666,0.0,0.0,water log desert geoenvironmental implication
